Cod Município;Território
3515202;Demais Municípios de São Paulo
3515301;Demais Municípios de São Paulo
3515350;Demais Municípios de São Paulo
3515400;Demais Municípios de São Paulo
3515509;Demais Municípios de São Paulo
3515608;Demais Municípios de São Paulo
3515657;Demais Municípios de São Paulo
3515707;Arranjo Populacional de São Paulo/SP
3515806;Demais Municípios de São Paulo
3515905;Demais Municípios de São Paulo
3516002;Demais Municípios de São Paulo
3516101;Demais Municípios de São Paulo
3516200;Demais Municípios de São Paulo
3516309;Arranjo Populacional de São Paulo/SP
3516408;Arranjo Populacional de São Paulo/SP
3516507;Demais Municípios de São Paulo
3516606;Demais Municípios de São Paulo
3516705;Demais Municípios de São Paulo
3516804;Demais Municípios de São Paulo
3516853;Demais Municípios de São Paulo
3516903;Demais Municípios de São Paulo
3517000;Demais Municípios de São Paulo
3517109;Demais Municípios de São Paulo
3517208;Demais Municípios de São Paulo
3517307;Demais Municípios de São Paulo
3517406;Demais Municípios de São Paulo
3517505;Demais Municípios de São Paulo
3517604;Demais Municípios de São Paulo
3517703;Demais Municípios de São Paulo
3517802;Demais Municípios de São Paulo
3517901;Demais Municípios de São Paulo
3518008;Demais Municípios de São Paulo
3518107;Demais Municípios de São Paulo
3518206;Demais Municípios de São Paulo
3518305;Demais Municípios de São Paulo
3518404;Demais Municípios de São Paulo
3518503;Demais Municípios de São Paulo
3518602;Demais Municípios de São Paulo
3518701;Demais Municípios de São Paulo
3518800;Arranjo Populacional de São Paulo/SP
3518859;Demais Municípios de São Paulo
3518909;Demais Municípios de São Paulo
3519006;Demais Municípios de São Paulo
3519055;Demais Municípios de São Paulo
3519071;Arranjo Populacional de Campinas/SP
3519105;Demais Municípios de São Paulo
3519204;Demais Municípios de São Paulo
3519253;Demais Municípios de São Paulo
3519303;Demais Municípios de São Paulo
3519402;Demais Municípios de São Paulo
3519501;Demais Municípios de São Paulo
3519600;Demais Municípios de São Paulo
3519709;Demais Municípios de São Paulo
3519808;Demais Municípios de São Paulo
3519907;Demais Municípios de São Paulo
3520004;Demais Municípios de São Paulo
3520103;Demais Municípios de São Paulo
3520202;Demais Municípios de São Paulo
3520301;Demais Municípios de São Paulo
3520400;Demais Municípios de São Paulo
3520426;Demais Municípios de São Paulo
3520442;Demais Municípios de São Paulo
3520509;Demais Municípios de São Paulo
3520608;Demais Municípios de São Paulo
3520707;Demais Municípios de São Paulo
3520806;Demais Municípios de São Paulo
3520905;Demais Municípios de São Paulo
3521002;Demais Municípios de São Paulo
3521101;Demais Municípios de São Paulo
3521150;Demais Municípios de São Paulo
3521200;Demais Municípios de São Paulo
3521309;Demais Municípios de São Paulo
3521408;Demais Municípios de São Paulo
3521507;Demais Municípios de São Paulo
3521606;Demais Municípios de São Paulo
3521705;Demais Municípios de São Paulo
3521804;Demais Municípios de São Paulo
3521903;Demais Municípios de São Paulo
3522000;Demais Municípios de São Paulo
3522109;Demais Municípios de São Paulo
3522158;Demais Municípios de São Paulo
3522208;Arranjo Populacional de São Paulo/SP
3522307;Demais Municípios de São Paulo
3522406;Demais Municípios de São Paulo
3522505;Arranjo Populacional de São Paulo/SP
3522604;Demais Municípios de São Paulo
3522653;Demais Municípios de São Paulo
3522703;Demais Municípios de São Paulo
3522802;Demais Municípios de São Paulo
3522901;Demais Municípios de São Paulo
3523008;Demais Municípios de São Paulo
3523107;Arranjo Populacional de São Paulo/SP
3523206;Demais Municípios de São Paulo
3523305;Demais Municípios de São Paulo
3523404;Demais Municípios de São Paulo
3523503;Demais Municípios de São Paulo
3523602;Demais Municípios de São Paulo
3523701;Demais Municípios de São Paulo
3523800;Demais Municípios de São Paulo
3523909;Demais Municípios de São Paulo
3524006;Demais Municípios de São Paulo
3524105;Demais Municípios de São Paulo
3524204;Demais Municípios de São Paulo
3524303;Demais Municípios de São Paulo
3524402;Demais Municípios de São Paulo
3524501;Demais Municípios de São Paulo
3524600;Demais Municípios de São Paulo
3524709;Demais Municípios de São Paulo
3524808;Demais Municípios de São Paulo
3524907;Demais Municípios de São Paulo
3525003;Arranjo Populacional de São Paulo/SP
3525102;Demais Municípios de São Paulo
3525201;Demais Municípios de São Paulo
3525300;Demais Municípios de São Paulo
3525409;Demais Municípios de São Paulo
3525508;Demais Municípios de São Paulo
3525607;Demais Municípios de São Paulo
3525706;Demais Municípios de São Paulo
3525805;Demais Municípios de São Paulo
3525854;Demais Municípios de São Paulo
3525904;Demais Municípios de São Paulo
3526001;Demais Municípios de São Paulo
3526100;Demais Municípios de São Paulo
3526209;Demais Municípios de São Paulo
3526308;Demais Municípios de São Paulo
3526407;Demais Municípios de São Paulo
3526506;Demais Municípios de São Paulo
3526605;Demais Municípios de São Paulo
3526704;Demais Municípios de São Paulo
3526803;Demais Municípios de São Paulo
3526902;Demais Municípios de São Paulo
3527009;Demais Municípios de São Paulo
3527108;Demais Municípios de São Paulo
3527207;Demais Municípios de São Paulo
3527256;Demais Municípios de São Paulo
3527306;Demais Municípios de São Paulo
3527405;Demais Municípios de São Paulo
3527504;Demais Municípios de São Paulo
3527603;Demais Municípios de São Paulo
3527702;Demais Municípios de São Paulo
3527801;Demais Municípios de São Paulo
3527900;Demais Municípios de São Paulo
3528007;Demais Municípios de São Paulo
3528106;Demais Municípios de São Paulo
3528205;Demais Municípios de São Paulo
3528304;Demais Municípios de São Paulo
3528403;Demais Municípios de São Paulo
3528502;Arranjo Populacional de São Paulo/SP
3528601;Demais Municípios de São Paulo
3528700;Demais Municípios de São Paulo
3528809;Demais Municípios de São Paulo
3528858;Demais Municípios de São Paulo
3528908;Demais Municípios de São Paulo
3529005;Demais Municípios de São Paulo
3529104;Demais Municípios de São Paulo
3529203;Demais Municípios de São Paulo
3529302;Demais Municípios de São Paulo
3529401;Arranjo Populacional de São Paulo/SP
3529500;Demais Municípios de São Paulo
3529609;Demais Municípios de São Paulo
3529658;Demais Municípios de São Paulo
3529708;Demais Municípios de São Paulo
3529807;Demais Municípios de São Paulo
3529906;Demais Municípios de São Paulo
3530003;Demais Municípios de São Paulo
3530102;Demais Municípios de São Paulo
3530201;Demais Municípios de São Paulo
3530300;Demais Municípios de São Paulo
3530409;Demais Municípios de São Paulo
3530508;Demais Municípios de São Paulo
3530607;Arranjo Populacional de São Paulo/SP
3530706;Demais Municípios de São Paulo
3530805;Demais Municípios de São Paulo
3530904;Demais Municípios de São Paulo
3531001;Demais Municípios de São Paulo
3531100;Demais Municípios de São Paulo
3531209;Demais Municípios de São Paulo
3531308;Demais Municípios de São Paulo
3531407;Demais Municípios de São Paulo
3531506;Demais Municípios de São Paulo
3531605;Demais Municípios de São Paulo
3531704;Demais Municípios de São Paulo
3531803;Arranjo Populacional de Campinas/SP
3531902;Demais Municípios de São Paulo
3532009;Demais Municípios de São Paulo
3532058;Demais Municípios de São Paulo
3532108;Demais Municípios de São Paulo
3532157;Demais Municípios de São Paulo
3532207;Demais Municípios de São Paulo
3532306;Demais Municípios de São Paulo
3532405;Demais Municípios de São Paulo
3532504;Demais Municípios de São Paulo
3532603;Demais Municípios de São Paulo
3532702;Demais Municípios de São Paulo
3532801;Demais Municípios de São Paulo
3532827;Demais Municípios de São Paulo
3532843;Demais Municípios de São Paulo
3532868;Demais Municípios de São Paulo
3532900;Demais Municípios de São Paulo
3533007;Demais Municípios de São Paulo
3533106;Demais Municípios de São Paulo
3533205;Demais Municípios de São Paulo
3533254;Demais Municípios de São Paulo
3533304;Demais Municípios de São Paulo
3533403;Demais Municípios de São Paulo
3533502;Demais Municípios de São Paulo
3533601;Demais Municípios de São Paulo
3533700;Demais Municípios de São Paulo
3533809;Demais Municípios de São Paulo
3533908;Demais Municípios de São Paulo
3534005;Demais Municípios de São Paulo
3534104;Demais Municípios de São Paulo
3534203;Demais Municípios de São Paulo
3534302;Demais Municípios de São Paulo
3534401;Arranjo Populacional de São Paulo/SP
3534500;Demais Municípios de São Paulo
3534609;Demais Municípios de São Paulo
3534708;Demais Municípios de São Paulo
3534757;Demais Municípios de São Paulo
3534807;Demais Municípios de São Paulo
3534906;Demais Municípios de São Paulo
3535002;Demais Municípios de São Paulo
3535101;Demais Municípios de São Paulo
3535200;Demais Municípios de São Paulo
3535309;Demais Municípios de São Paulo
3535408;Demais Municípios de São Paulo
3535507;Demais Municípios de São Paulo
3535606;Demais Municípios de São Paulo
3535705;Demais Municípios de São Paulo
3535804;Demais Municípios de São Paulo
3535903;Demais Municípios de São Paulo
3536000;Demais Municípios de São Paulo
3536109;Demais Municípios de São Paulo
3536208;Demais Municípios de São Paulo
3536257;Demais Municípios de São Paulo
3536307;Demais Municípios de São Paulo
3536406;Demais Municípios de São Paulo
3536505;Arranjo Populacional de Campinas/SP
3536570;Demais Municípios de São Paulo
3536604;Demais Municípios de São Paulo
3536703;Demais Municípios de São Paulo
3536802;Demais Municípios de São Paulo
3536901;Demais Municípios de São Paulo
3537008;Demais Municípios de São Paulo
3537107;Demais Municípios de São Paulo
3537156;Demais Municípios de São Paulo
3537206;Demais Municípios de São Paulo
3537305;Demais Municípios de São Paulo
3537404;Demais Municípios de São Paulo
3537503;Demais Municípios de São Paulo
3537602;Demais Municípios de São Paulo
3537701;Demais Municípios de São Paulo
3537800;Demais Municípios de São Paulo
3537909;Demais Municípios de São Paulo
3538006;Demais Municípios de São Paulo
3538105;Demais Municípios de São Paulo
3538204;Demais Municípios de São Paulo
3538303;Demais Municípios de São Paulo
3538501;Demais Municípios de São Paulo
3538600;Demais Municípios de São Paulo
3538709;Demais Municípios de São Paulo
3538808;Demais Municípios de São Paulo
3538907;Demais Municípios de São Paulo
3539004;Demais Municípios de São Paulo
3539103;Arranjo Populacional de São Paulo/SP
3539202;Demais Municípios de São Paulo
3539301;Demais Municípios de São Paulo
3539400;Demais Municípios de São Paulo
3539509;Demais Municípios de São Paulo
3539608;Demais Municípios de São Paulo
3539707;Demais Municípios de São Paulo
3539806;Arranjo Populacional de São Paulo/SP
3539905;Demais Municípios de São Paulo
3540002;Demais Municípios de São Paulo
3540101;Demais Municípios de São Paulo
3540200;Demais Municípios de São Paulo
3540259;Demais Municípios de São Paulo
3540309;Demais Municípios de São Paulo
3540408;Demais Municípios de São Paulo
3540507;Demais Municípios de São Paulo
3540606;Demais Municípios de São Paulo
3540705;Demais Municípios de São Paulo
3540754;Demais Municípios de São Paulo
3540804;Demais Municípios de São Paulo
3540853;Demais Municípios de São Paulo
3540903;Demais Municípios de São Paulo
3541000;Demais Municípios de São Paulo
3541059;Demais Municípios de São Paulo
3541109;Demais Municípios de São Paulo
3541208;Demais Municípios de São Paulo
3541307;Demais Municípios de São Paulo
3541406;Demais Municípios de São Paulo
3541505;Demais Municípios de São Paulo
3541604;Demais Municípios de São Paulo
3541653;Demais Municípios de São Paulo
3541703;Demais Municípios de São Paulo
3541802;Demais Municípios de São Paulo
3541901;Demais Municípios de São Paulo
3542008;Demais Municípios de São Paulo
3542107;Demais Municípios de São Paulo
3542206;Demais Municípios de São Paulo
3542305;Demais Municípios de São Paulo
3542404;Demais Municípios de São Paulo
3542503;Demais Municípios de São Paulo
3542602;Demais Municípios de São Paulo
3542701;Demais Municípios de São Paulo
3542800;Demais Municípios de São Paulo
3542909;Demais Municípios de São Paulo
3543006;Demais Municípios de São Paulo
3543105;Demais Municípios de São Paulo
3543204;Demais Municípios de São Paulo
3543238;Demais Municípios de São Paulo
3543253;Demais Municípios de São Paulo
3543303;Arranjo Populacional de São Paulo/SP
3543402;Demais Municípios de São Paulo
3543501;Demais Municípios de São Paulo
3543600;Demais Municípios de São Paulo
3543709;Demais Municípios de São Paulo
3543808;Demais Municípios de São Paulo
3543907;Demais Municípios de São Paulo
3544004;Demais Municípios de São Paulo
3544103;Arranjo Populacional de São Paulo/SP
3544202;Demais Municípios de São Paulo
3544251;Demais Municípios de São Paulo
3544301;Demais Municípios de São Paulo
3544400;Demais Municípios de São Paulo
3544509;Demais Municípios de São Paulo
3544608;Demais Municípios de São Paulo
3544707;Demais Municípios de São Paulo
3544806;Demais Municípios de São Paulo
3544905;Demais Municípios de São Paulo
3545001;Arranjo Populacional de São Paulo/SP
3545100;Demais Municípios de São Paulo
3545159;Demais Municípios de São Paulo
3545209;Demais Municípios de São Paulo
3545308;Demais Municípios de São Paulo
3545407;Demais Municípios de São Paulo
3545506;Demais Municípios de São Paulo
3545605;Demais Municípios de São Paulo
3545704;Demais Municípios de São Paulo
3545803;Demais Municípios de São Paulo
3546009;Demais Municípios de São Paulo
3546108;Demais Municípios de São Paulo
3546207;Demais Municípios de São Paulo
3546256;Demais Municípios de São Paulo
3546306;Demais Municípios de São Paulo
3546405;Demais Municípios de São Paulo
3546504;Demais Municípios de São Paulo
3546603;Demais Municípios de São Paulo
3546702;Demais Municípios de São Paulo
3546801;Arranjo Populacional de São Paulo/SP
3546900;Demais Municípios de São Paulo
3547007;Demais Municípios de São Paulo
3547106;Demais Municípios de São Paulo
3547205;Demais Municípios de São Paulo
3547304;Arranjo Populacional de São Paulo/SP
3547403;Demais Municípios de São Paulo
3547502;Demais Municípios de São Paulo
3547601;Demais Municípios de São Paulo
3547650;Demais Municípios de São Paulo
